"id";"lang";"label"
"620";"Q35942";"fr";"Triangle polynésien"
"621";"Q35942";"fr";"Polynésiens"
"622";"Q35942";"fr";"Polynesie"
"623";"Q35942";"de";"Polynesien"
"624";"Q35942";"en";"Polynesia"
"625";"Q35942";"en";"Polynesian Triangle"
"626";"Q35942";"tr";"Polinezya"
"627";"Q35942";"tr";"Polinezya Adaları"
"628";"Q35942";"tr";"Doğu Polinezya"
"629";"Q35942";"ar";"بولنيزيا"
"630";"Q35942";"ar";"بولينيسيا"
"631";"Q35942";"ar";"بولينيزيا"
"632";"Q35942";"ar";"بولنيسيا"
"633";"Q3359409";"fr";"Micronésie"
"634";"Q3359409";"de";"Mikronesien"
"635";"Q3359409";"en";"Micronesia"
"636";"Q3359409";"tr";"Mikronezya"
"637";"Q3359409";"ar";"ميكرونيسيا"
"638";"Q97";"fr";"océan Atlantique"
"639";"Q97";"fr";"Atlantique"
"640";"Q97";"de";"Atlantischer Ozean"
"641";"Q97";"de";"Atlantik"
"642";"Q97";"en";"Atlantic Ocean"
"643";"Q97";"en";"Atlantic"
"644";"Q97";"en";"Atlantic Sea"
"645";"Q97";"en";"Great Western Ocean"
"646";"Q97";"en";"The Atlantic"
"647";"Q97";"tr";"Atlas Okyanusu"
"648";"Q97";"ar";"المحيط الأطلسي"
"649";"Q97";"ar";"الأطلسي"
"650";"Q97";"ar";"المحيط الأطلنطي"
"651";"Q98";"fr";"océan Pacifique"
"652";"Q98";"fr";"Pacifique"
"653";"Q98";"de";"Pazifischer Ozean"
"654";"Q98";"de";"Pazifik"
"655";"Q98";"de";"Stiller Ozean"
"656";"Q98";"de";"Großer Ozean"
"657";"Q98";"en";"Pacific Ocean"
"658";"Q98";"en";"Pacific"
"659";"Q98";"en";"Pacific Sea"
"660";"Q98";"en";"The Pacific"
"661";"Q98";"tr";"Büyük Okyanus"
"662";"Q98";"ar";"المحيط الهادئ"
"663";"Q1239";"fr";"océan Indien"
"664";"Q1239";"de";"Indischer Ozean"
"665";"Q1239";"de";"Indik"
"666";"Q1239";"de";"Indonesischer Ozean"
"667";"Q1239";"de";"Oceanus indicus"
"668";"Q1239";"en";"Indian Ocean"
"669";"Q1239";"en";"Eastern Ocean"
"670";"Q1239";"en";"Eastern Sea"
"671";"Q1239";"tr";"Hint Okyanusu"
"672";"Q1239";"ar";"المحيط الهندي"
"673";"Q37660";"fr";"mer de Chine méridionale"
"674";"Q37660";"fr";"Mer de Sud-Est Asiatique"
"675";"Q37660";"fr";"Mer de Chine meridionale"
"676";"Q37660";"fr";"Mer de Chine du Sud"
"677";"Q37660";"fr";"South China Sea"
"678";"Q37660";"de";"Südchinesisches Meer"
"679";"Q37660";"de";"South China Sea"
"680";"Q37660";"de";"Nan Hai"
"681";"Q37660";"de";"Südchinesische See"
"682";"Q37660";"en";"South China Sea"
"683";"Q37660";"en";"East Sea"
"684";"Q37660";"en";"West Philippine Sea"
"685";"Q37660";"en";"South Sea"
"686";"Q37660";"en";"South East Asia Sea"
"687";"Q37660";"tr";"Güney Çin Denizi"
"688";"Q37660";"ar";"بحر الصين الجنوبي"
"689";"Q37660";"ar";"بحر جنوب الصين"
"690";"Q37660";"ar";"بحر الصين"
"691";"Q37660";"ar";"بحرالصين"
"692";"Q45341";"fr";"mer de Chine orientale"
"693";"Q45341";"fr";"Mer de Chine de l'Est"
"694";"Q45341";"de";"Ostchinesisches Meer"
"695";"Q45341";"de";"Dong Hai"
"696";"Q45341";"en";"East China Sea"
"697";"Q45341";"en";"Eastern China Sea"
"698";"Q45341";"en";"East Sea"
"699";"Q45341";"en";"Eastern Sea"
"700";"Q45341";"tr";"Doğu Çin Denizi"
"701";"Q45341";"ar";"بحر الصين الشرقي"
"702";"Q45341";"ar";"بحر شرق الصين"
"703";"Q4918";"fr";"mer Méditerranée"
"704";"Q4918";"fr";"Méditerranée"
"705";"Q4918";"de";"Mittelmeer"
"706";"Q4918";"de";"Mittelländisches Meer"
"707";"Q4918";"en";"Mediterranean Sea"
"708";"Q4918";"en";"The Mediterranean"
"709";"Q4918";"en";"the Mediterranean Sea"
"710";"Q4918";"tr";"Akdeniz"
"711";"Q4918";"ar";"البحر الأبيض المتوسط"
"712";"Q4918";"ar";"البحر المتوسط"
"713";"Q4918";"ar";"بحر الروم"
"714";"Q34675";"fr";"golfe Persique"
"715";"Q34675";"fr";"Golfe de l’Iran"
"716";"Q34675";"fr";"Golfe de l'Iran"
"717";"Q34675";"de";"Persischer Golf"
"718";"Q34675";"de";"Arabisch-Persischer Golf"
"719";"Q34675";"de";"Golf von Iran"
"720";"Q34675";"de";"Golfregion"
"721";"Q34675";"en";"Persian Gulf"
"722";"Q34675";"en";"Gulf of Iran"
"723";"Q34675";"en";"The Gulf"
"724";"Q34675";"en";"Arabian Gulf"
"725";"Q34675";"tr";"Basra Körfezi"
"726";"Q34675";"tr";"Basra Korfezi"
"727";"Q34675";"tr";"Fars Körfezi"
"728";"Q34675";"tr";"Arap Körfezi"
"729";"Q34675";"tr";"Arabistan Körfezi"
"730";"Q34675";"tr";"Persian Gulf"
"731";"Q34675";"tr";"Suudi Arabistan Körfezi"
"732";"Q34675";"tr";"Pers Körfezi"
"733";"Q34675";"tr";"İran Körfezi"
"734";"Q34675";"ar";"الخليج العربي"
"735";"Q34675";"ar";"خليج البصرة"
"736";"Q34675";"ar";"خليج فارس"
"737";"Q34675";"ar";"الخليج الفارسي"
"738";"Q34675";"ar";"بحر فارس"
"739";"Q34675";"ar";"بحر العجم"
"740";"Q34675";"ar";"خليج القطيف"
"741";"Q166";"fr";"mer Noire"
"742";"Q166";"fr";"Pont Euxin"
"743";"Q166";"de";"Schwarzes Meer"
"744";"Q166";"en";"Black Sea"
"745";"Q166";"en";"Euxine"
"746";"Q166";"tr";"Karadeniz"
"747";"Q166";"ar";"البحر الأسود"
"748";"Q166";"ar";"بحر اسود"
"749";"Q166";"ar";"بحر الأسود"
"750";"Q166";"ar";"البحر الاسود"
"751";"Q166";"ar";"بحر أسود"
"752";"Q25322";"fr";"Arctique"
"753";"Q25322";"fr";"Régions arctiques"
"754";"Q25322";"de";"Arktis"
"755";"Q25322";"de";"Arktos"
"756";"Q25322";"de";"Arktisch"
"757";"Q25322";"de";"Hoher Norden"
"758";"Q25322";"en";"Arctic"
"759";"Q25322";"en";"North frigid zone"
"760";"Q25322";"en";"Circumpolar Arctic"
"761";"Q25322";"en";"Arctic Region"
"762";"Q25322";"en";"High North"
"763";"Q25322";"en";"the Arctic"
"764";"Q25322";"tr";"Arktika"
"765";"Q25322";"tr";"Arktik"
"766";"Q25322";"ar";"المنطقة القطبية الشمالية"
"767";"Q25322";"ar";"اركتيك"
"768";"Q25322";"ar";"منطقة متجمدة شمالية"
"769";"Q1070940";"fr";"Asie-Pacifique"
"770";"Q1070940";"fr";"APAC"
"771";"Q1070940";"fr";"Asie pacifique"
"772";"Q1070940";"de";"Asien-Pazifik"
"773";"Q1070940";"en";"Asia-Pacific"
"774";"Q1070940";"en";"Asia-Pacific Region"
"775";"Q1070940";"en";"Asia Pacific"
"776";"Q1070940";"tr";"Asya-Pasifik"
"777";"Q1070940";"ar";"آسيا والمحيط الهادئ"
"778";"Q2271241";"fr";"Euroméditerranée"
"779";"Q2271241";"fr";"Euromediterranee"
"780";"Q2271241";"fr";"Établissement public d'aménagement Euroméditerranée"
"781";"Q2271241";"de";"Euroméditerranée"
"782";"Q2271241";"de";"Euromediterrannée"
"783";"Q2271241";"en";"Euroméditerranée"
"784";"Q2271241";"en";"Euromediterranee"
"785";"Q2271241";"tr";NA
"786";"Q2271241";"ar";NA
"787";"Q7159";"fr";"Union africaine"
"788";"Q7159";"fr";"UA"
"789";"Q7159";"fr";"AU"
"790";"Q7159";"de";"Afrikanische Union"
"791";"Q7159";"de";"AU"
"792";"Q7159";"de";"UA"
"793";"Q7159";"de";"African Union"
"794";"Q7159";"de";"Union africaine"
"795";"Q7159";"en";"African Union"
"796";"Q7159";"en";"AU"
"797";"Q7159";"en";"Union africaine"
"798";"Q7159";"en";"UA"
"799";"Q7159";"en";"The African Union"
"800";"Q7159";"en";"African union"
"801";"Q7159";"tr";"Afrika Birliği"
"802";"Q7159";"ar";"الاتحاد الأفريقي"
"803";"Q7159";"ar";"الإتحاد الأفريقي"
"804";"Q7159";"ar";"إتحاد أفريقي"
"805";"Q7159";"ar";"اتحاد أفريقي"
"806";"Q7172";"fr";"Ligue arabe"
"807";"Q7172";"de";"Arabische Liga"
"808";"Q7172";"de";"Liga der arabischen Staaten"
"809";"Q7172";"de";"LAS"
"810";"Q7172";"en";"Arab League"
"811";"Q7172";"en";"League of Arab States"
"812";"Q7172";"tr";"Arap Birliği"
"813";"Q7172";"ar";"الإتحاد الدول العربية"
"814";"Q7172";"ar";"الجامعة العربية"
"815";"Q7172";"ar";"جامعة دول عربية (أمناء)"
"816";"Q7172";"ar";"أمناء جامعة الدول العربية"
"817";"Q7172";"ar";"أمناء جامعة دول عربية"
"818";"Q7172";"ar";"جامعة دول عربية"
"819";"Q7172";"ar";"الإتحاد الدول العربيه"
"820";"Q7768";"fr";"Association des nations de l'Asie du Sud-Est"
"821";"Q7768";"fr";"ANASE"
"822";"Q7768";"fr";"ASEAN"
"823";"Q7768";"de";"ASEAN"
"824";"Q7768";"de";"Verband Südostasiatischer Nationen"
"825";"Q7768";"de";"Association of Southeast Asian Nations"
"826";"Q7768";"en";"ASEAN"
"827";"Q7768";"en";"Association of Southeast Asian Nations"
"828";"Q7768";"en";"Association of South‐East Asian Nations"
"829";"Q7768";"en";"ASEAN secretariat"
"830";"Q7768";"tr";"ASEAN"
"831";"Q7768";"ar";"أسيان"
"832";"Q776874";"fr";"Dialogue pour la coopération asiatique"
"833";"Q776874";"de";"Asia Cooperation Dialogue"
"834";"Q776874";"en";"Asia Cooperation Dialogue"
"835";"Q776874";"tr";"Asya Birliği"
"836";"Q776874";"ar";"حوار التعاون الآسيوي"
"837";"Q170481";"fr";"Coopération économique pour l'Asie-Pacifique"
"838";"Q170481";"fr";"Coopération économique de la zone Asie-Pacifique"
"839";"Q170481";"fr";"CÉAP"
"840";"Q170481";"fr";"Coopération économique pour l’Asie-Pacifique"
"841";"Q170481";"fr";"Asia Pacific Economic Cooperation"
"842";"Q170481";"fr";"Asia-Pacific Economic Cooperation"
"843";"Q170481";"fr";"Coopération économique Asie-Pacifique"
"844";"Q170481";"fr";"Cooperation economique pour l'Asie-Pacifique"
"845";"Q170481";"fr";"Coopération Économique Asie Pacifique"
"846";"Q170481";"fr";"Forum de coopération économique Asie-Pacifique"
"847";"Q170481";"de";"Asiatisch-Pazifische Wirtschaftsgemeinschaft"
"848";"Q170481";"de";"Asien-Pazifik-Forum"
"849";"Q170481";"de";"Apec"
"850";"Q170481";"de";"Asia Pacific Economic Cooperation"
"851";"Q170481";"en";"Asia-Pacific Economic Cooperation"
"852";"Q170481";"en";"APEC"
"853";"Q170481";"tr";"Asya Pasifik Ekonomik İşbirliği"
"854";"Q170481";"tr";"Asya-Pasifik Ekonomik İşbirliği Forumu"
"855";"Q170481";"tr";"APEC"
"856";"Q170481";"ar";"منتدى التعاون الاقتصادي لدول آسيا والمحيط الهادئ"
"857";"Q170481";"ar";"التعاون الاقتصادي لآسيا-الباسفيك"
"858";"Q170481";"ar";"منتدى التعاون الاقتصادي لآسيا والمحيط الهادئ"
"859";"Q170481";"ar";"منتدى التعاون الاقتصادي لدول آسيا والمحيط الهادي"
"860";"Q170481";"ar";"التعاون الاقتصادي لآسيا والمحيط الهادي"
"861";"Q170481";"ar";"APEC"
"862";"Q1147937";"fr";"Association des États de la Caraïbe"
"863";"Q1147937";"fr";"Association des Etats de la Caraibe"
"864";"Q1147937";"de";"Association of Caribbean States"
"865";"Q1147937";"en";"Association of Caribbean States"
"866";"Q1147937";"en";"ACS"
"867";"Q1147937";"tr";NA
"868";"Q1147937";"ar";"رابطة الدول الكاريبية"
"869";"Q795985";"fr";"Bay of Bengal Initiative for MultiSectoral Technical and Economic Cooperation"
"870";"Q795985";"fr";"BIMSTEC"
"871";"Q795985";"de";"BIMSTEC"
"872";"Q795985";"de";"Bimst"
"873";"Q795985";"de";"BIMST-EC"
"874";"Q795985";"en";"Bay of Bengal Initiative for Multi-Sectoral Technical and Economic Cooperation"
"875";"Q795985";"en";"BIMSTEC"
"876";"Q795985";"tr";NA
"877";"Q795985";"ar";"مبادرة خليج البنغال للتعاون التقني والاقتصادي المتعدد القطاعات"
"878";"Q2655795";"fr";"Conseil britannico-irlandais"
"879";"Q2655795";"de";NA
"880";"Q2655795";"en";"British–Irish Council"
"881";"Q2655795";"en";"BIC"
"882";"Q2655795";"en";"Council of the Isles"
"883";"Q2655795";"tr";NA
"884";"Q2655795";"ar";"المجلس البريطاني الأيرلندي"
"885";"Q96053693";"fr";NA
"886";"Q96053693";"de";NA
"887";"Q96053693";"en";"Bucharest Nine"
"888";"Q96053693";"en";"B9"
"889";"Q96053693";"en";"Bucharest Format"
"890";"Q96053693";"en";"B-9"
"891";"Q96053693";"tr";"Bükreş Dokuzlusu"
"892";"Q96053693";"ar";NA
"893";"Q205995";"fr";"Communauté caribéenne"
"894";"Q205995";"fr";"Communauté des Caraïbes"
"895";"Q205995";"fr";"Caricom"
"896";"Q205995";"fr";"Marché commun des Caraïbes"
"897";"Q205995";"de";"Karibische Gemeinschaft"
"898";"Q205995";"de";"Caribbean Community and Common Market"
"899";"Q205995";"de";"Caricom"
"900";"Q205995";"de";"Gemeinschaft Karibischer Staaten"
"901";"Q205995";"en";"Caribbean Community"
"902";"Q205995";"en";"CARICOM"
"903";"Q205995";"en";"Caribbean Community and Common Market"
"904";"Q205995";"en";"Caribbean Community Secretariat"
"905";"Q205995";"tr";"Karayip Ortak Pazarı"
"906";"Q205995";"tr";"Karayip Topluluğu"
"907";"Q205995";"tr";"CARICOM"
"908";"Q205995";"tr";"Caribbean Community"
"909";"Q205995";"ar";"مجموعة الكاريبي"
"910";"Q205995";"ar";"كاريكوم"
"911";"Q205995";"ar";"Caribbean Community"
"912";"Q190028";"fr";"système d'intégration centraméricain"
"913";"Q190028";"fr";"Système d’intégration centre-américain"
"914";"Q190028";"fr";"Système d'Intégration Centre-Américaine"
"915";"Q190028";"de";"Zentralamerikanisches Integrationssystem"
"916";"Q190028";"en";"Central American Integration System"
"917";"Q190028";"en";"SICA"
"918";"Q190028";"en";"Sistema de la Integración Centroamericana"
"919";"Q190028";"tr";"Orta Amerika Ortak Pazarı"
"920";"Q190028";"ar";"منظومة التكامل في أمريكا الوسطى"
"921";"Q7779";"fr";"communauté des États indépendants"
"922";"Q7779";"fr";"CEI"
"923";"Q7779";"de";"Gemeinschaft Unabhängiger Staaten"
"924";"Q7779";"de";"GUS"
"925";"Q7779";"en";"Commonwealth of Independent States"
"926";"Q7779";"en";"CIS"
"927";"Q7779";"tr";"Bağımsız Devletler Topluluğu"
"928";"Q7779";"ar";"رابطة الدول المستقلة"
"929";"Q7779";"ar";"كومنولث الدول المستقلة"
"930";"Q7779";"ar";"اتحاد الدول المستقله"
"931";"Q7779";"ar";"اتحاد الدول المستقلة"
"932";"Q7785";"fr";"Commonwealth"
"933";"Q7785";"fr";"Commonwealth of Nations"
"934";"Q7785";"de";"Commonwealth of Nations"
"935";"Q7785";"de";"British Commonwealth of Nations"
"936";"Q7785";"de";"Commonwealth"
"937";"Q7785";"en";"Commonwealth of Nations"
"938";"Q7785";"en";"Commonwealth"
"939";"Q7785";"en";"the Commonwealth"
"940";"Q7785";"en";"British Commonwealth of Nations"
"941";"Q7785";"en";"British Commonwealth"
"942";"Q7785";"tr";"İngiliz Milletler Topluluğu"
"943";"Q7785";"ar";"دول الكومنولث"
"944";"Q7785";"ar";"دول الكومونولث"
"945";"Q7785";"ar";"الكومنولث البريطاني"
"946";"Q7785";"ar";"كومنولث"
"947";"Q7785";"ar";"الكومونولث"
"948";"Q7785";"ar";"الكومنوولث"
"949";"Q7785";"ar";"كمونولث الأمم"
"950";"Q7785";"ar";"الكومنولث"
"951";"Q7785";"ar";"كومونولث"
"952";"Q7785";"ar";"الكومونويلث"
"953";"Q7785";"ar";"الكومنويلث"
"954";"Q7785";"ar";"اتحاد الكومونولث"
"955";"Q7785";"ar";"الكومنولث الأسترالي"
"956";"Q7785";"ar";"اتحاد كومومن ويلث"
"957";"Q1045401";"fr";"communauté d'États latino-américains et caraïbes"
"958";"Q1045401";"fr";"CELAC"
"959";"Q1045401";"de";"Gemeinschaft der Lateinamerikanischen und Karibischen Staaten"
"960";"Q1045401";"de";"CELAC"
"961";"Q1045401";"de";"Comunidad de Estados Latinoamericanos y Caribeños"
"962";"Q1045401";"en";"Community of Latin American and Caribbean States"
"963";"Q1045401";"en";"CELAC"
"964";"Q1045401";"tr";"Latin Amerika ve Karayip Devletleri Topluluğu"
"965";"Q1045401";"ar";"مجموعة دول أمريكا اللاتينية والكاريبي"
"966";"Q1045401";"ar";"سيلاك"
"967";"Q1045401";"ar";"اتحاد الدول الأمريكية اللاتينية والكاريبية"
"968";"Q8908";"fr";"Conseil de l'Europe"
"969";"Q8908";"de";"Europarat"
"970";"Q8908";"en";"Council of Europe"
"971";"Q8908";"tr";"Avrupa Konseyi"
"972";"Q8908";"ar";"مجلس أوروبا"
"973";"Q20036753";"fr";NA
"974";"Q20036753";"de";NA
"975";"Q20036753";"en";"Craiova Group"
"976";"Q20036753";"tr";"Craiova Grubu"
"977";"Q20036753";"ar";NA
"978";"Q337456";"fr";"communauté d'Afrique de l'Est"
"979";"Q337456";"fr";"Communaute d'Afrique de l'Est"
"980";"Q337456";"fr";"Communauté d’Afrique de l’Est"
"981";"Q337456";"fr";"East african community"
"982";"Q337456";"de";"Ostafrikanische Gemeinschaft"
"983";"Q337456";"de";"East African Community"
"984";"Q337456";"de";"Ostafrikanische Union"
"985";"Q337456";"en";"East African Community"
"986";"Q337456";"en";"EAC"
"987";"Q337456";"tr";"Doğu Afrika Topluluğu"
"988";"Q337456";"ar";"مجموعة شرق أفريقيا"
"989";"Q193272";"fr";"communauté économique des États de l'Afrique de l'Ouest"
"990";"Q193272";"fr";"CEDEAO"
"991";"Q193272";"fr";"Cédéao"
"992";"Q193272";"fr";"ECOWAS"
"993";"Q193272";"fr";"Communauté économique des États d'Afrique de l'Ouest"
"994";"Q193272";"fr";"CEAO"
"995";"Q193272";"de";"Westafrikanische Wirtschaftsgemeinschaft"
"996";"Q193272";"de";"CEDEAO"
"997";"Q193272";"de";"Westafrikanische Gemeinschaft"
"998";"Q193272";"de";"Wirtschaftsgemeinschaft der westafrikanischen Staaten"
"999";"Q193272";"de";"Economic Community of West African States"
"1000";"Q193272";"de";"ECOWAS"
"1001";"Q193272";"de";"Wirtschaftsgemeinschaft westafrikanischer Staaten"
"1002";"Q193272";"en";"Economic Community of West African States"
"1003";"Q193272";"en";"ECOWAS"
"1004";"Q193272";"en";"Communauté économique des États de l'Afrique de l'Ouest"
"1005";"Q193272";"en";"CEDEAO"
"1006";"Q193272";"tr";"Batı Afrika Ülkeleri Ekonomik Topluluğu"
"1007";"Q193272";"tr";"ECOWAS"
"1008";"Q193272";"ar";"المجموعة الاقتصادية لدول غرب إفريقيا"
"1009";"Q193272";"ar";"المجتمع الإقتصادي لدول غرب إفريقيا"
"1010";"Q225950";"fr";"Organisation de coopération économique"
"1011";"Q225950";"de";"Organisation für wirtschaftliche Zusammenarbeit"
"1012";"Q225950";"en";"Economic Cooperation Organization"
"1013";"Q225950";"en";"ECO (Economic Cooperation Organization)"
"1014";"Q225950";"tr";"Ekonomik İşbirliği Örgütü"
"1015";"Q225950";"tr";"EİÖ"
"1016";"Q225950";"tr";"ECO"
"1017";"Q225950";"ar";"منظمة التعاون الاقتصادي"
"1018";"Q4173083";"fr";"Union économique eurasiatique"
"1019";"Q4173083";"de";"Eurasische Wirtschaftsunion"
"1020";"Q4173083";"en";"Eurasian Economic Union"
"1021";"Q4173083";"en";"Eurasian Union"
"1022";"Q4173083";"en";"EAEU"
"1023";"Q4173083";"en";"EEU"
"1024";"Q4173083";"en";"EAU"
"1025";"Q4173083";"tr";"Avrasya Ekonomik Birliği"
"1026";"Q4173083";"ar";"الاتحاد الاقتصادي الأوروآسيوي"
"1027";"Q458";"fr";"Union européenne"
"1028";"Q458";"fr";"UE"
"1029";"Q458";"fr";"🇪🇺"
"1030";"Q458";"de";"Europäische Union"
"1031";"Q458";"de";"EU"
"1032";"Q458";"de";"Europa"
"1033";"Q458";"de";"🇪🇺"
"1034";"Q458";"en";"European Union"
"1035";"Q458";"en";"EU"
"1036";"Q458";"en";"E.U."
"1037";"Q458";"en";"eu"
"1038";"Q458";"en";"🇪🇺"
"1039";"Q458";"en";"Europe"
"1040";"Q458";"en";"Union"
"1041";"Q458";"tr";"Avrupa Birliği"
"1042";"Q458";"tr";"🇪🇺"
"1043";"Q458";"ar";"الاتحاد الأوروبي"
"1044";"Q458";"ar";"اتحاد اوروبي"
"1045";"Q458";"ar";"الإتحاد الأوروبي"
"1046";"Q458";"ar";"الاتحاد الاوروبي"
"1047";"Q458";"ar";"الاتحاد الأوربي"
"1048";"Q458";"ar";"اتحاد أوربي"
"1049";"Q458";"ar";"الأتحاد الأوربي"
"1050";"Q458";"ar";"أعضاء الاتحاد الأوروبي"
"1051";"Q458";"ar";"الاتحاد الأوروبى"
"1052";"Q458";"ar";"الاتحاد الاوربي"
"1053";"Q458";"ar";"الإتحاد الاوروبي"
"1054";"Q458";"ar";"الإتحاد الأوربي"
"1055";"Q458";"ar";"الأتحاد الأوروبي"
"1056";"Q458";"ar";"إتحاد أوروبي"
"1057";"Q458";"ar";"اتحاد أوروبي"
"1058";"Q458";"ar";"الاتحاد الاوروبى"
"1059";"Q458";"ar";"الإتحاد الأوربى"
"1060";"Q458";"ar";"البلدان الأوروبية"
"1061";"Q458";"ar";"بلدان أوروبية"
"1062";"Q458";"ar";"🇪🇺"
"1063";"Q62005941";"fr";"Prosur"
"1064";"Q62005941";"fr";"Forum pour le progrès et le développement sud"
"1065";"Q62005941";"de";"Prosur"
"1066";"Q62005941";"de";"Foro para el Progreso y Desarrollo de América del Sur"
"1067";"Q62005941";"de";"Fórum para o Progresso e Desenvolvimento da América do Sul"
"1068";"Q62005941";"en";"Prosur"
"1069";"Q62005941";"en";"Forum for the Progress and Development of Latin America"
"1070";"Q62005941";"en";"Foro para el Progreso y Desarrollo de América Latina"
"1071";"Q62005941";"en";"Fórum para o Progresso e Desenvolvimento da América do Sul"
"1072";"Q62005941";"tr";NA
"1073";"Q62005941";"ar";"منتدى التقدم والتنمية في أمريكا الجنوبية"
"1074";"Q326816";"fr";"GUAM"
"1075";"Q326816";"fr";"Géorgie Ukraine Azerbaïdjan Moldavie"
"1076";"Q326816";"fr";"GUUAM"
"1077";"Q326816";"de";"GUAM"
"1078";"Q326816";"de";"GUUAM"
"1079";"Q326816";"en";"GUAM Organization for Democracy and Economic Development"
"1080";"Q326816";"tr";"GUAM Demokrasi ve Ekonomik Kalkınma Örgütü"
"1081";"Q326816";"tr";"GUAM Demokrasi ve ekonomik gelişme için organizasyon"
"1082";"Q326816";"tr";"Demokrasi ve ekonomik kalkınma için guam örgütü"
"1083";"Q326816";"ar";"منظمة غوام للتطوير الديمقراطي والاقتصادي"
"1084";"Q326816";"ar";"منظمة غوام من أجل الديمقراطية والتنمية الاقتصادية"
"1085";"Q326816";"ar";"منظمة غوام GUAM للتطوير الديمقراطي والاقتصادي"
"1086";"Q326816";"ar";"GUAM Organization for Democracy and Economic Development"
"1087";"Q326816";"ar";"GUAM"
"1088";"Q217172";"fr";"Conseil de coopération du Golfe"
"1089";"Q217172";"fr";"Conseil de cooperation du Golfe"
"1090";"Q217172";"fr";"Conseil de coopération des États arabes du Golfe"
"1091";"Q217172";"fr";"Gulf Cooperation Council"
"1092";"Q217172";"de";"Golf-Kooperationsrat"
"1093";"Q217172";"de";"Golf-Kooperations-Rat"
"1094";"Q217172";"de";"Golfkooperationsrat"
"1095";"Q217172";"de";"Golfstaaten"
"1096";"Q217172";"de";"Golfrat"
"1097";"Q217172";"en";"Cooperation Council for the Arab States of the Gulf"
"1098";"Q217172";"en";"GCC"
"1099";"Q217172";"en";"Gulf Cooperation Council"
"1100";"Q217172";"tr";"Körfez Arap Ülkelerinin İşbirliği Konseyi"
"1101";"Q217172";"tr";"Körfez Ülkelerinin İşbirliği Meclisi"
"1102";"Q217172";"ar";"مجلس التعاون لدول الخليج"
"1103";"Q217172";"ar";"مجلس التعاون الخليجي"
"1104";"Q217172";"ar";"مجلس التعاون"
"1105";"Q217172";"ar";"مجلس التعاون لدول الخليج"
"1106";"Q2297691";"fr";"Association des États riverains de l'océan Indien"
"1107";"Q2297691";"de";"IOR-ARC"
"1108";"Q2297691";"en";"Indian Ocean Rim Association"
"1109";"Q2297691";"en";"IORA"
"1110";"Q2297691";"en";"Indian Ocean Rim Association for Regional Cooperation"
"1111";"Q2297691";"en";"Indian Ocean Rim Initiative"
"1112";"Q2297691";"en";"IOR-ARC"
"1113";"Q2297691";"en";"Indian-Ocean Rim Association"
"1114";"Q2297691";"tr";NA
"1115";"Q2297691";"ar";"رابطة حافة المحيط الهندي"
"1116";"Q499151";"fr";"Parlement latino-américain"
"1117";"Q499151";"fr";"Parlement latino-americain"
"1118";"Q499151";"fr";"Parlatino"
"1119";"Q499151";"de";"Lateinamerika-Parlament"
"1120";"Q499151";"de";"Parlamento Latinoamericano"
"1121";"Q499151";"de";"Parlamento Latino-americano"
"1122";"Q499151";"de";"Parlatino"
"1123";"Q499151";"en";"Latin American Parliament"
"1124";"Q499151";"tr";NA
"1125";"Q499151";"ar";"البرلمان الأمريكي اللاتيني"
"1126";"Q97994672";"fr";"Triangle de Lublin"
"1127";"Q97994672";"de";"Lublin-Dreieck"
"1128";"Q97994672";"en";"Lublin Triangle"
"1129";"Q97994672";"tr";"Lublin Üçgeni"
"1130";"Q97994672";"ar";"مثلث لوبلين"
"1131";"Q1918937";"fr";"Groupe mélanésien Fer de lance"
"1132";"Q1918937";"fr";"Fer de lance (diplomatie)"
"1133";"Q1918937";"fr";"Groupe mélanésien fer de lance"
"1134";"Q1918937";"fr";"Groupe Mélanésien Fer De Lance"
"1135";"Q1918937";"fr";"Groupe melanesien Fer de lance"
"1136";"Q1918937";"de";"Melanesian Spearhead Group"
"1137";"Q1918937";"de";"GFLM"
"1138";"Q1918937";"en";"Melanesian Spearhead Group"
"1139";"Q1918937";"tr";"Melanezya Mızrak Ucu Grubu"
"1140";"Q1918937";"ar";NA
"1141";"Q4264";"fr";"marché commun du Sud"
"1142";"Q4264";"fr";"Mercosur"
"1143";"Q4264";"de";"Mercosur"
"1144";"Q4264";"de";"Mercosul"
"1145";"Q4264";"de";"Gemeinsamer Markt Südamerikas"
"1146";"Q4264";"en";"Mercosur"
"1147";"Q4264";"en";"Mercosul"
"1148";"Q4264";"en";"Southern Common Market"
"1149";"Q4264";"en";"Southern Cone Common Market"
"1150";"Q4264";"en";"Ñemby Ñemuha"
"1151";"Q4264";"tr";"MERCOSUR"
"1152";"Q4264";"ar";"ميركوسور"
"1153";"Q7184";"fr";"Organisation du traité de l'Atlantique Nord"
"1154";"Q7184";"fr";"OTAN"
"1155";"Q7184";"fr";"NATO"
"1156";"Q7184";"de";"NATO"
"1157";"Q7184";"de";"Organisation des Nordatlantikvertrags"
"1158";"Q7184";"de";"OTAN"
"1159";"Q7184";"de";"North Atlantic Treaty Organization"
"1160";"Q7184";"de";"Nordatlantikpakt-Organisation"
"1161";"Q7184";"de";"Atlantisches Bündnis"
"1162";"Q7184";"en";"NATO"
"1163";"Q7184";"en";"North Atlantic Treaty Organisation"
"1164";"Q7184";"en";"North Atlantic Treaty Organization"
"1165";"Q7184";"en";"North Atlantic Alliance"
